"sampleID" "gene_id" "experiment" "counts" "exLength" "type" "rnaType" "sumCountsGenomic" "fpkm" "fpkmRatio" "gapdhEquiv" "volume" "actualCount"
"711" "Live-PL2-D03" "MYC" "CRL2097_Run140613" 35 2363 "Live" "Genomic" 2610998 5.67280406484821 57.5706746652878 2777.94389149162 2447.67713289376 60.4876083752595
"712" "Live-PL2-D03" "ACTA2" "CRL2097_Run140613" 23 1841 "Live" "Genomic" 2610998 4.78484097339078 57.5706746652878 2777.94389149162 2447.67713289376 54.9886368987933
"713" "Live-PL2-D03" "LMNA" "CRL2097_Run140613" 853 4406 "Live" "Genomic" 2610998 74.1477537933116 57.5706746652878 2777.94389149162 2447.67713289376 255.082910327223
"714" "Live-PL2-D03" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 2610998 0 57.5706746652878 2777.94389149162 2447.67713289376 0
"715" "Live-PL2-D03" "RBM3" "CRL2097_Run140613" 1507 4425 "Live" "Genomic" 2610998 130.434788441589 57.5706746652878 2777.94389149162 2447.67713289376 349.962847123709
"716" "Live-PL2-D03" "GAPDH" "CRL2097_Run140613" 17708 1883 "Live" "Genomic" 2610998 3601.74244716978 57.5706746652878 2777.94389149162 2447.67713289376 2243.37874708381
"717" "Live-PL2-D03" "KDM5B" "CRL2097_Run140613" 154 6356 "Live" "Genomic" 2610998 9.27962215592193 57.5706746652878 2777.94389149162 2447.67713289376 79.6773626563524
"718" "Live-PL2-D03" "LUM" "CRL2097_Run140613" 4232 2113 "Live" "Genomic" 2610998 767.078168807519 57.5706746652878 2777.94389149162 2447.67713289376 943.699658668536
"719" "Live-PL2-D03" "IER2" "CRL2097_Run140613" 10 2044 "Live" "Genomic" 2610998 1.87375398451724 57.5706746652878 2777.94389149162 2447.67713289376 32.5317529660625
"720" "Live-PL2-D03" "SLC1A5" "CRL2097_Run140613" 186 3196 "Live" "Genomic" 2610998 22.2894644821559 57.5706746652878 2777.94389149162 2447.67713289376 130.141317585368
"721" "Live-PL2-D03" "GAS6" "CRL2097_Run140613" 136 3888 "Live" "Genomic" 2610998 13.3969554432109 57.5706746652878 2777.94389149162 2447.67713289376 97.864513568573
"722" "Live-PL2-D03" "EEF2" "CRL2097_Run140613" 409 3143 "Live" "Genomic" 2610998 49.8393520852839 57.5706746652878 2777.94389149162 2447.67713289376 204.213529590667
"723" "Live-PL2-D03" "RND3" "CRL2097_Run140613" 8882 2948 "Live" "Genomic" 2610998 1153.9227892858 57.5706746652878 2777.94389149162 2447.67713289376 1186.10902658294
"724" "Live-PL2-D03" "KDM5A" "CRL2097_Run140613" 906 10808 "Live" "Genomic" 2610998 32.1052696963733 57.5706746652878 2777.94389149162 2447.67713289376 159.641602370558
"725" "Live-PL2-D03" "FUCA1" "CRL2097_Run140613" 0 2109 "Live" "Genomic" 2610998 0 57.5706746652878 2777.94389149162 2447.67713289376 0
"726" "Live-PL2-D03" "USF2" "CRL2097_Run140613" 1 1699 "Live" "Genomic" 2610998 0.225423963764169 57.5706746652878 2777.94389149162 2447.67713289376 9.93943535323646
"727" "Live-PL2-D03" "DNMT1" "CRL2097_Run140613" 507 5359 "Live" "Genomic" 2610998 36.2341153981543 57.5706746652878 2777.94389149162 2447.67713289376 170.829906183917
"728" "Live-PL2-D03" "TBCB" "CRL2097_Run140613" 89 1469 "Live" "Genomic" 2610998 23.2039366812415 57.5706746652878 2777.94389149162 2447.67713289376 133.104325777565
"729" "Live-PL2-D04" "RND3" "CRL2097_Run140613" 773 2948 "Live" "Genomic" 2812221 93.2400650333266 92.779548291472 4476.86918609359 4269.98190662528 378.820389563651
"730" "Live-PL2-D04" "SUPT5H" "CRL2097_Run140613" 13 3838 "Live" "Genomic" 2812221 1.20445044089547 92.779548291472 4476.86918609359 4269.98190662528 33.1809793386346
"731" "Live-PL2-D04" "EEF2" "CRL2097_Run140613" 195 3143 "Live" "Genomic" 2812221 22.0617918811174 92.779548291472 4476.86918609359 4269.98190662528 169.027826572599
"732" "Live-PL2-D04" "ICAM1" "CRL2097_Run140613" 0 3239 "Live" "Genomic" 2812221 0 92.779548291472 4476.86918609359 4269.98190662528 0
"733" "Live-PL2-D04" "FTL" "CRL2097_Run140613" 11442 867 "Live" "Genomic" 2812221 4692.81462371202 92.779548291472 4476.86918609359 4269.98190662528 3398.49065484193
"734" "Live-PL2-D04" "IER2" "CRL2097_Run140613" 37 2044 "Live" "Genomic" 2812221 6.43682031122241 92.779548291472 4476.86918609359 4269.98190662528 84.806585848411
"735" "Live-PL2-D04" "FUCA1" "CRL2097_Run140613" 0 2109 "Live" "Genomic" 2812221 0 92.779548291472 4476.86918609359 4269.98190662528 0
"736" "Live-PL2-D04" "MYC" "CRL2097_Run140613" 2 2363 "Live" "Genomic" 2812221 0.300965577795944 92.779548291472 4476.86918609359 4269.98190662528 15.2643346261567
"737" "Live-PL2-D04" "TBCB" "CRL2097_Run140613" 78 1469 "Live" "Genomic" 2812221 18.8809290353579 92.779548291472 4476.86918609359 4269.98190662528 154.917080941397
"738" "Live-PL2-D04" "UBC" "CRL2097_Run140613" 310 2583 "Live" "Genomic" 2812221 42.6764062529739 92.779548291472 4476.86918609359 4269.98190662528 244.56567821939
"739" "Live-PL2-D04" "LMNA" "CRL2097_Run140613" 170 4406 "Live" "Genomic" 2812221 13.7200274916487 92.779548291472 4476.86918609359 4269.98190662528 129.556459585402
"740" "Live-PL2-D04" "KDM5A" "CRL2097_Run140613" 655 10808 "Live" "Genomic" 2812221 21.5499624129043 92.779548291472 4476.86918609359 4269.98190662528 166.82089677864
"741" "Live-PL2-D04" "GAS6" "CRL2097_Run140613" 175 3888 "Live" "Genomic" 2812221 16.00524569934 92.779548291472 4476.86918609359 4269.98190662528 141.227870979188
"742" "Live-PL2-D04" "ACTN4" "CRL2097_Run140613" 85 3933 "Live" "Genomic" 2812221 7.68502938319405 92.779548291472 4476.86918609359 4269.98190662528 93.6542085728792
"743" "Live-PL2-D04" "LUM" "CRL2097_Run140613" 1905 2113 "Live" "Genomic" 2812221 320.587094872719 92.779548291472 4476.86918609359 4269.98190662528 756.364808224165
"744" "Live-PL2-D04" "KDM5B" "CRL2097_Run140613" 382 6356 "Live" "Genomic" 2812221 21.3712550540241 92.779548291472 4476.86918609359 4269.98190662528 166.04491643999
"745" "Live-PL2-D04" "USF2" "CRL2097_Run140613" 1 1699 "Live" "Genomic" 2812221 0.209294190798062 92.779548291472 4476.86918609359 4269.98190662528 12.4551357743652
"746" "Live-PL2-D04" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 2812221 0 92.779548291472 4476.86918609359 4269.98190662528 0
"747" "Live-PL2-D04" "SLC1A5" "CRL2097_Run140613" 581 3196 "Live" "Genomic" 2812221 64.6427635564432 92.779548291472 4476.86918609359 4269.98190662528 308.57674137228
"748" "Live-PL2-D04" "ZNF444" "CRL2097_Run140613" 0 2059 "Live" "Genomic" 2812221 0 92.779548291472 4476.86918609359 4269.98190662528 0
"749" "Live-PL2-D04" "RBM3" "CRL2097_Run140613" 1225 4425 "Live" "Genomic" 2812221 98.4403993114661 92.779548291472 4476.86918609359 4269.98190662528 390.508601393441
"750" "Live-PL2-D04" "DNMT1" "CRL2097_Run140613" 676 5359 "Live" "Genomic" 2812221 44.8552717283362 92.779548291472 4476.86918609359 4269.98190662528 251.480133008122
"751" "Live-PL2-D04" "BABAM1" "CRL2097_Run140613" 4 1489 "Live" "Genomic" 2812221 0.955247361090418 92.779548291472 4476.86918609359 4269.98190662528 29.1422095622542
"752" "Live-PL2-D04" "PABPC1" "CRL2097_Run140613" 1878 2845 "Live" "Genomic" 2812221 234.727444306353 92.779548291472 4476.86918609359 4269.98190662528 635.230037896004
"753" "Live-PL2-D04" "GAPDH" "CRL2097_Run140613" 14903 1883 "Live" "Genomic" 2812221 2814.32296439858 92.779548291472 4476.86918609359 4269.98190662528 2552.43853286016
"754" "Live-PL2-D04" "ACTA2" "CRL2097_Run140613" 2622 1841 "Live" "Genomic" 2812221 506.44169293591 92.779548291472 4476.86918609359 4269.98190662528 977.052486910143
"755" "Live-PL2-D05" "LUM" "CRL2097_Run140613" 1693 2113 "Live" "Genomic" 2226906 359.795374386424 51.4080664248128 2480.58104110269 2128.71917546274 579.719382343874
"756" "Live-PL2-D05" "EEF2" "CRL2097_Run140613" 335 3143 "Live" "Genomic" 2226906 47.8628483958487 51.4080664248128 2480.58104110269 2128.71917546274 187.376315961463
"757" "Live-PL2-D05" "ACTN4" "CRL2097_Run140613" 452 3933 "Live" "Genomic" 2226906 51.6074740664981 51.4080664248128 2480.58104110269 2128.71917546274 195.448010638031
"758" "Live-PL2-D05" "GAPDH" "CRL2097_Run140613" 15330 1883 "Live" "Genomic" 2226906 3655.86331013543 51.4080664248128 2480.58104110269 2128.71917546274 2123.23950959112
"759" "Live-PL2-D05" "PABPC1" "CRL2097_Run140613" 2012 2845 "Live" "Genomic" 2226906 317.573181760515 51.4080664248128 2480.58104110269 2128.71917546274 540.585924767863
"760" "Live-PL2-D05" "FUCA1" "CRL2097_Run140613" 1 2109 "Live" "Genomic" 2226906 0.212922489272206 51.4080664248128 2480.58104110269 2128.71917546274 9.035620792779
"761" "Live-PL2-D05" "TBCB" "CRL2097_Run140613" 39 1469 "Live" "Genomic" 2226906 11.921775129427 51.4080664248128 2480.58104110269 2128.71917546274 86.0453945949602
"762" "Live-PL2-D05" "KDM5B" "CRL2097_Run140613" 38 6356 "Live" "Genomic" 2226906 2.68471273367733 51.4080664248128 2480.58104110269 2128.71917546274 37.3443694289457
"763" "Live-PL2-D05" "FTL" "CRL2097_Run140613" 11151 867 "Live" "Genomic" 2226906 5775.5431506771 51.4080664248128 2480.58104110269 2128.71917546274 2742.81469377831
"764" "Live-PL2-D05" "ZNF444" "CRL2097_Run140613" 0 2059 "Live" "Genomic" 2226906 0 51.4080664248128 2480.58104110269 2128.71917546274 0
"765" "Live-PL2-D05" "UBC" "CRL2097_Run140613" 882 2583 "Live" "Genomic" 2226906 153.335351664662 51.4080664248128 2480.58104110269 2128.71917546274 359.603520981613
"766" "Live-PL2-D05" "ACTA2" "CRL2097_Run140613" 547 1841 "Live" "Genomic" 2226906 133.42329214648 51.4080664248128 2480.58104110269 2128.71917546274 332.65963049646
"767" "Live-PL2-D05" "RBM3" "CRL2097_Run140613" 1004 4425 "Live" "Genomic" 2226906 101.886947795386 51.4080664248128 2480.58104110269 2128.71917546274 286.041230543094
"768" "Live-PL2-D05" "MYC" "CRL2097_Run140613" 0 2363 "Live" "Genomic" 2226906 0 51.4080664248128 2480.58104110269 2128.71917546274 0
"769" "Live-PL2-D05" "GAS6" "CRL2097_Run140613" 20 3888 "Live" "Genomic" 2226906 2.30994614133273 51.4080664248128 2480.58104110269 2128.71917546274 34.329383786662
"770" "Live-PL2-D05" "ICAM1" "CRL2097_Run140613" 0 3239 "Live" "Genomic" 2226906 0 51.4080664248128 2480.58104110269 2128.71917546274 0
"771" "Live-PL2-D05" "USF2" "CRL2097_Run140613" 0 1699 "Live" "Genomic" 2226906 0 51.4080664248128 2480.58104110269 2128.71917546274 0
"772" "Live-PL2-D05" "BABAM1" "CRL2097_Run140613" 122 1489 "Live" "Genomic" 2226906 36.7928345498724 51.4080664248128 2480.58104110269 2128.71917546274 161.716566877497
"773" "Live-PL2-D05" "SUPT5H" "CRL2097_Run140613" 55 3838 "Live" "Genomic" 2226906 6.43510790597434 51.4080664248128 2480.58104110269 2128.71917546274 60.9249423683638
"774" "Live-PL2-D05" "SLC1A5" "CRL2097_Run140613" 40 3196 "Live" "Genomic" 2226906 5.62019436639652 51.4080664248128 2480.58104110269 2128.71917546274 56.4768634750104
"775" "Live-PL2-D05" "RND3" "CRL2097_Run140613" 3792 2948 "Live" "Genomic" 2226906 577.615666650716 51.4080664248128 2480.58104110269 2128.71917546274 755.655201741818
"776" "Live-PL2-D05" "DNMT1" "CRL2097_Run140613" 665 5359 "Live" "Genomic" 2226906 55.7231941345269 51.4080664248128 2480.58104110269 2128.71917546274 204.027627711586
"777" "Live-PL2-D05" "IER2" "CRL2097_Run140613" 59 2044 "Live" "Genomic" 2226906 12.9619169582338 51.4080664248128 2480.58104110269 2128.71917546274 90.1711898850408
"778" "Live-PL2-D05" "LMNA" "CRL2097_Run140613" 488 4406 "Live" "Genomic" 2226906 49.7362965454018 51.4080664248128 2480.58104110269 2128.71917546274 191.448051782029
"779" "Live-PL2-D05" "KDM5A" "CRL2097_Run140613" 658 10808 "Live" "Genomic" 2226906 27.3387511711514 51.4080664248128 2480.58104110269 2128.71917546274 136.94186156551
"780" "Live-PL2-D05" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 2226906 0 51.4080664248128 2480.58104110269 2128.71917546274 0
"781" "Live-PL2-D07" "EEF2" "CRL2097_Run140613" 267 3143 "Live" "Genomic" 2909435 29.1983440289319 37.3812516416214 1803.7485274906 1402.73368069677 118.866792819768
"782" "Live-PL2-D07" "IER2" "CRL2097_Run140613" 45 2044 "Live" "Genomic" 2909435 7.56698657206619 37.3812516416214 1803.7485274906 1402.73368069677 55.8105437029551
"783" "Live-PL2-D07" "ACTA2" "CRL2097_Run140613" 2332 1841 "Live" "Genomic" 2909435 435.377617602792 37.3812516416214 1803.7485274906 1402.73368069677 539.642301629145
"784" "Live-PL2-D07" "ICAM1" "CRL2097_Run140613" 0 3239 "Live" "Genomic" 2909435 0 37.3812516416214 1803.7485274906 1402.73368069677 0
"785" "Live-PL2-D07" "TBCB" "CRL2097_Run140613" 37 1469 "Live" "Genomic" 2909435 8.65707677894595 37.3812516416214 1803.7485274906 1402.73368069677 60.1785028919219
"786" "Live-PL2-D07" "KDM5B" "CRL2097_Run140613" 22 6356 "Live" "Genomic" 2909435 1.18967992508451 37.3812516416214 1803.7485274906 1402.73368069677 19.8080501453387
"787" "Live-PL2-D07" "MYC" "CRL2097_Run140613" 129 2363 "Live" "Genomic" 2909435 18.763650269207 37.3812516416214 1803.7485274906 1402.73368069677 92.7976791668222
"788" "Live-PL2-D07" "GAPDH" "CRL2097_Run140613" 23873 1883 "Live" "Genomic" 2909435 4357.60658959119 37.3812516416214 1803.7485274906 1402.73368069677 1959.83018602957
"789" "Live-PL2-D07" "PABPC1" "CRL2097_Run140613" 1020 2845 "Live" "Genomic" 2909435 123.227955199136 37.3812516416214 1803.7485274906 1402.73368069677 266.191214957973
"790" "Live-PL2-D07" "KDM5A" "CRL2097_Run140613" 370 10808 "Live" "Genomic" 2909435 11.7665116471795 37.3812516416214 1803.7485274906 1402.73368069677 71.4599462403172
"791" "Live-PL2-D07" "UBC" "CRL2097_Run140613" 709 2583 "Live" "Genomic" 2909435 94.3437576658669 37.3812516416214 1803.7485274906 1402.73368069677 229.217450553056
"792" "Live-PL2-D07" "ZNF444" "CRL2097_Run140613" 22 2059 "Live" "Genomic" 2909435 3.6724650819996 37.3812516416214 1803.7485274906 1402.73368069677 37.2329564110574
"793" "Live-PL2-D07" "ACTN4" "CRL2097_Run140613" 240 3933 "Live" "Genomic" 2909435 20.9738731123699 37.3812516416214 1803.7485274906 1402.73368069677 98.767609754131
"794" "Live-PL2-D07" "RND3" "CRL2097_Run140613" 4362 2948 "Live" "Genomic" 2909435 508.56857721626 37.3812516416214 1803.7485274906 1402.73368069677 588.694342504971
"795" "Live-PL2-D07" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 2909435 0 37.3812516416214 1803.7485274906 1402.73368069677 0
"796" "Live-PL2-D07" "BABAM1" "CRL2097_Run140613" 5 1489 "Live" "Genomic" 2909435 1.15416167101733 37.3812516416214 1803.7485274906 1402.73368069677 19.4747328713407
"797" "Live-PL2-D07" "RBM3" "CRL2097_Run140613" 469 4425 "Live" "Genomic" 2909435 36.4293069152505 37.3812516416214 1803.7485274906 1402.73368069677 134.543495933129
"798" "Live-PL2-D07" "DNMT1" "CRL2097_Run140613" 2023 5359 "Live" "Genomic" 2909435 129.748834895949 37.3812516416214 1803.7485274906 1402.73368069677 273.98842379853
"799" "Live-PL2-D07" "LMNA" "CRL2097_Run140613" 272 4406 "Live" "Genomic" 2909435 21.2185524310208 37.3812516416214 1803.7485274906 1402.73368069677 99.4110859339605
"800" "Live-PL2-D07" "SUPT5H" "CRL2097_Run140613" 44 3838 "Live" "Genomic" 2909435 3.94038853769524 37.3812516416214 1803.7485274906 1402.73368069677 38.7302223088586
"801" "Live-PL2-D07" "USF2" "CRL2097_Run140613" 1 1699 "Live" "Genomic" 2909435 0.202300968586794 37.3812516416214 1803.7485274906 1402.73368069677 7.34577659365447
"802" "Live-PL2-D07" "GAS6" "CRL2097_Run140613" 65 3888 "Live" "Genomic" 2909435 5.74616961571053 37.3812516416214 1803.7485274906 1402.73368069677 47.8391484587477
"803" "Live-PL2-D07" "FUCA1" "CRL2097_Run140613" 0 2109 "Live" "Genomic" 2909435 0 37.3812516416214 1803.7485274906 1402.73368069677 0
"804" "Live-PL2-D07" "LUM" "CRL2097_Run140613" 178 2113 "Live" "Genomic" 2909435 28.9542184202344 37.3812516416214 1803.7485274906 1402.73368069677 118.309316311145
"805" "Live-PL2-D07" "FTL" "CRL2097_Run140613" 9448 867 "Live" "Genomic" 2909435 3745.52006632346 37.3812516416214 1803.7485274906 1402.73368069677 1800.58242980859
"806" "Live-PL2-D07" "SLC1A5" "CRL2097_Run140613" 440 3196 "Live" "Genomic" 2909435 47.3191840039873 37.3812516416214 1803.7485274906 1402.73368069677 155.761292409988
"807" "Live-PL2-D11" "GAPDH" "CRL2097_Run140613" 13127 1883 "Live" "Genomic" 2281322 3055.82568262589 41.2238670316649 1989.16532192951 1601.61582737479 1697.1491446896
"808" "Live-PL2-D11" "USF2" "CRL2097_Run140613" 0 1699 "Live" "Genomic" 2281322 0 41.2238670316649 1989.16532192951 1601.61582737479 0
"809" "Live-PL2-D11" "KDM5B" "CRL2097_Run140613" 481 6356 "Live" "Genomic" 2281322 33.1722247526017 41.2238670316649 1989.16532192951 1601.61582737479 134.859308564755
"810" "Live-PL2-D11" "FUCA1" "CRL2097_Run140613" 0 2109 "Live" "Genomic" 2281322 0 41.2238670316649 1989.16532192951 1601.61582737479 0
"811" "Live-PL2-D11" "PABPC1" "CRL2097_Run140613" 1267 2845 "Live" "Genomic" 2281322 195.212559429417 41.2238670316649 1989.16532192951 1601.61582737479 363.792264821108
"812" "Live-PL2-D11" "SUPT5H" "CRL2097_Run140613" 107 3838 "Live" "Genomic" 2281322 12.2205912623661 41.2238670316649 1989.16532192951 1601.61582737479 77.1014884713256
"813" "Live-PL2-D11" "ICAM1" "CRL2097_Run140613" 546 3239 "Live" "Genomic" 2281322 73.891606035868 41.2238670316649 1989.16532192951 1601.61582737479 211.16656258417
"814" "Live-PL2-D11" "ACTN4" "CRL2097_Run140613" 378 3933 "Live" "Genomic" 2281322 42.1290110808267 41.2238670316649 1989.16532192951 1601.61582737479 154.170804080043
"815" "Live-PL2-D11" "ACTA2" "CRL2097_Run140613" 7215 1841 "Live" "Genomic" 2281322 1717.89239973549 41.2238670316649 1989.16532192951 1601.61582737479 1229.33742123534
"816" "Live-PL2-D11" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 2281322 0 41.2238670316649 1989.16532192951 1601.61582737479 0
"817" "Live-PL2-D11" "TBCB" "CRL2097_Run140613" 39 1469 "Live" "Genomic" 2281322 11.6374069799755 41.2238670316649 1989.16532192951 1601.61582737479 75.0192568151041
"818" "Live-PL2-D11" "KDM5A" "CRL2097_Run140613" 889 10808 "Live" "Genomic" 2281322 36.0553600107143 41.2238670316649 1989.16532192951 1601.61582737479 141.301441377251
"819" "Live-PL2-D11" "LUM" "CRL2097_Run140613" 2737 2113 "Live" "Genomic" 2281322 567.791271205838 41.2238670316649 1989.16532192951 1601.61582737479 661.405478694337
"820" "Live-PL2-D11" "RND3" "CRL2097_Run140613" 5514 2948 "Live" "Genomic" 2281322 819.884533683525 41.2238670316649 1989.16532192951 1601.61582737479 812.470201293028
"821" "Live-PL2-D11" "BABAM1" "CRL2097_Run140613" 25 1489 "Live" "Genomic" 2281322 7.35967645364468 41.2238670316649 1989.16532192951 1601.61582737479 58.0435988117053
"822" "Live-PL2-D11" "DNMT1" "CRL2097_Run140613" 951 5359 "Live" "Genomic" 2281322 77.7875639913608 41.2238670316649 1989.16532192951 1601.61582737479 217.329822172593
"823" "Live-PL2-D11" "RBM3" "CRL2097_Run140613" 1134 4425 "Live" "Genomic" 2281322 112.334508868401 41.2238670316649 1989.16532192951 1601.61582737479 266.981294865416
"824" "Live-PL2-D11" "MYC" "CRL2097_Run140613" 724 2363 "Live" "Genomic" 2281322 134.303786125794 41.2238670316649 1989.16532192951 1601.61582737479 295.063172033635
"825" "Live-PL2-D11" "LMNA" "CRL2097_Run140613" 367 4406 "Live" "Genomic" 2281322 36.511946199619 41.2238670316649 1989.16532192951 1601.61582737479 142.300530766758
"826" "Live-PL2-D11" "ZNF444" "CRL2097_Run140613" 0 2059 "Live" "Genomic" 2281322 0 41.2238670316649 1989.16532192951 1601.61582737479 0
"827" "Live-PL2-D11" "GAS6" "CRL2097_Run140613" 48 3888 "Live" "Genomic" 2281322 5.41163369850713 41.2238670316649 1989.16532192951 1601.61582737479 48.8642102799931
"828" "Live-PL2-D11" "UBC" "CRL2097_Run140613" 908 2583 "Live" "Genomic" 2281322 154.090141408363 41.2238670316649 1989.16532192951 1601.61582737479 318.664328257658
"829" "Live-PL2-D11" "EEF2" "CRL2097_Run140613" 367 3143 "Live" "Genomic" 2281322 51.1841027539044 41.2238670316649 1989.16532192951 1601.61582737479 171.926851535151
"830" "Live-PL2-D11" "FTL" "CRL2097_Run140613" 30243 867 "Live" "Genomic" 2281322 15290.4118494349 41.2238670316649 1989.16532192951 1601.61582737479 4180.72744302536
"831" "Live-PL2-D11" "SLC1A5" "CRL2097_Run140613" 357 3196 "Live" "Genomic" 2281322 48.9637708572374 41.2238670316649 1989.16532192951 1601.61582737479 167.710374818059
"832" "Live-PL2-D11" "IER2" "CRL2097_Run140613" 0 2044 "Live" "Genomic" 2281322 0 41.2238670316649 1989.16532192951 1601.61582737479 0
"833" "Live-PL2-D12" "SLC1A5" "CRL2097_Run140613" 386 3196 "Live" "Genomic" 3088050 39.1107559665333 48.1610901121545 2323.90547553032 1960.66550531209 161.341309258409
"834" "Live-PL2-D12" "KDM5A" "CRL2097_Run140613" 299 10808 "Live" "Genomic" 3088050 8.95862852613566 48.1610901121545 2323.90547553032 1960.66550531209 70.6935586007677
"835" "Live-PL2-D12" "KDM5B" "CRL2097_Run140613" 25 6356 "Live" "Genomic" 3088050 1.2737136310051 48.1610901121545 2323.90547553032 1960.66550531209 23.7165044954209
"836" "Live-PL2-D12" "UBC" "CRL2097_Run140613" 1634 2583 "Live" "Genomic" 3088050 204.85346887161 48.1610901121545 2323.90547553032 1960.66550531209 407.751016469555
"837" "Live-PL2-D12" "ZNF444" "CRL2097_Run140613" 57 2059 "Live" "Genomic" 3088050 8.96466748526663 48.1610901121545 2323.90547553032 1960.66550531209 70.7202361172994
"838" "Live-PL2-D12" "DNMT1" "CRL2097_Run140613" 139 5359 "Live" "Genomic" 3088050 8.39937013304654 48.1610901121545 2323.90547553032 1960.66550531209 68.187628901757
"839" "Live-PL2-D12" "GAPDH" "CRL2097_Run140613" 20656 1883 "Live" "Genomic" 3088050 3552.31591314997 48.1610901121545 2323.90547553032 1960.66550531209 2014.40903402497
"840" "Live-PL2-D12" "SUPT5H" "CRL2097_Run140613" 193 3838 "Live" "Genomic" 3088050 16.2842595191559 48.1610901121545 2323.90547553032 1960.66550531209 98.7843997825888
"841" "Live-PL2-D12" "ACTN4" "CRL2097_Run140613" 284 3933 "Live" "Genomic" 3088050 23.3835298264107 48.1610901121545 2323.90547553032 1960.66550531209 120.968413562938
"842" "Live-PL2-D12" "GAS6" "CRL2097_Run140613" 13 3888 "Live" "Genomic" 3088050 1.08276141875195 48.1610901121545 2323.90547553032 1960.66550531209 21.6548897915713
"843" "Live-PL2-D12" "PABPC1" "CRL2097_Run140613" 1395 2845 "Live" "Genomic" 3088050 158.784319928892 48.1610901121545 2323.90547553032 1960.66550531209 353.549535903707
"844" "Live-PL2-D12" "TBCB" "CRL2097_Run140613" 171 1469 "Live" "Genomic" 3088050 37.6955419036705 48.1610901121545 2323.90547553032 1960.66550531209 158.046075681482
"845" "Live-PL2-D12" "ICAM1" "CRL2097_Run140613" 0 3239 "Live" "Genomic" 3088050 0 48.1610901121545 2323.90547553032 1960.66550531209 0
"846" "Live-PL2-D12" "USF2" "CRL2097_Run140613" 0 1699 "Live" "Genomic" 3088050 0 48.1610901121545 2323.90547553032 1960.66550531209 0
"847" "Live-PL2-D12" "FUCA1" "CRL2097_Run140613" 0 2109 "Live" "Genomic" 3088050 0 48.1610901121545 2323.90547553032 1960.66550531209 0
"848" "Live-PL2-D12" "LMNA" "CRL2097_Run140613" 103 4406 "Live" "Genomic" 3088050 7.57021838749747 48.1610901121545 2323.90547553032 1960.66550531209 64.3328380411248
"849" "Live-PL2-D12" "LUM" "CRL2097_Run140613" 1385 2113 "Live" "Genomic" 3088050 212.25892127886 48.1610901121545 2323.90547553032 1960.66550531209 415.939496522385
"850" "Live-PL2-D12" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 3088050 0 48.1610901121545 2323.90547553032 1960.66550531209 0
"851" "Live-PL2-D12" "MYC" "CRL2097_Run140613" 22 2363 "Live" "Genomic" 3088050 3.01491196700305 48.1610901121545 2323.90547553032 1960.66550531209 38.4207937778285
"852" "Live-PL2-D12" "RND3" "CRL2097_Run140613" 5701 2948 "Live" "Genomic" 3088050 626.237742255748 48.1610901121545 2323.90547553032 1960.66550531209 762.274805534599
"853" "Live-PL2-D12" "ACTA2" "CRL2097_Run140613" 16 1841 "Live" "Genomic" 3088050 2.81437439258435 48.1610901121545 2323.90547553032 1960.66550531209 36.9682945053076
"854" "Live-PL2-D12" "FTL" "CRL2097_Run140613" 29052 867 "Live" "Genomic" 3088050 10851.0712323412 48.1610901121545 2323.90547553032 1960.66550531209 3764.23452431157
"855" "Live-PL2-D12" "EEF2" "CRL2097_Run140613" 393 3143 "Live" "Genomic" 3088050 40.4914981685865 48.1610901121545 2323.90547553032 1960.66550531209 164.506069147946
"856" "Live-PL2-D12" "RBM3" "CRL2097_Run140613" 1651 4425 "Live" "Genomic" 3088050 120.822960973031 48.1610901121545 2323.90547553032 1960.66550531209 303.398719441998
"857" "Live-PL2-D12" "BABAM1" "CRL2097_Run140613" 407 1489 "Live" "Genomic" 3088050 88.5146971749643 48.1610901121545 2323.90547553032 1960.66550531209 254.889740265796
"858" "Live-PL2-D12" "IER2" "CRL2097_Run140613" 0 2044 "Live" "Genomic" 3088050 0 48.1610901121545 2323.90547553032 1960.66550531209 0
"885" "Live-PL2-E04" "ZNF444" "CRL2097_Run140613" 0 2059 "Live" "Genomic" 2497285 0 43.7026702701904 2108.77441726678 1729.9111833315 0
"886" "Live-PL2-E04" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 2497285 0 43.7026702701904 2108.77441726678 1729.9111833315 0
"887" "Live-PL2-E04" "UBC" "CRL2097_Run140613" 2010 2583 "Live" "Genomic" 2497285 311.604372150711 43.7026702701904 2108.77441726678 1729.9111833315 488.388149821093
"888" "Live-PL2-E04" "ICAM1" "CRL2097_Run140613" 122 3239 "Live" "Genomic" 2497285 15.0827583874952 43.7026702701904 2108.77441726678 1729.9111833315 89.6251085404232
"889" "Live-PL2-E04" "EEF2" "CRL2097_Run140613" 587 3143 "Live" "Genomic" 2497285 74.7869137840424 43.7026702701904 2108.77441726678 1729.9111833315 219.660672829276
